482.461, 0.003
493.393, 0.015
494.543, 0.039
495.812, 0.053
495.880, 0.092
496.382, 0.186
496.633, 0.137
497.255, 0.335
497.255, 0.285
497.255, 0.235
497.400, 0.380
497.910, 0.428
498.523, 0.481
498.564, 0.539
499.349, 0.588
499.619, 0.643
499.655, 0.804
499.873, 0.837
499.930, 0.871
500.004, 0.738
500.004, 0.688
501.771, 0.920
505.023, 0.854
505.241, 0.751
505.241, 0.802
506.021, 0.650
506.026, 0.595
506.026, 0.702
506.353, 0.545
507.597, 0.483
507.775, 0.417
508.383, 0.355
508.383, 0.293
509.168, 0.169
509.168, 0.227
510.281, 0.120
511.394, 0.069
514.121, 0.015
524.869, 0.003
