383.09071, 0
389.36170, 0.00219
396.81966, 0.00616
397.17073, 0.03058
397.52180, 0.04529
399.08955, 0.06086
400.33595, 0.09122
401.03252, 0.17610
401.38359, 0.23576
401.50061, 0.16510
401.73466, 0.31075
402.08573, 0.32183
402.43680, 0.39402
402.61234, 0.33238
403.13895, 0.40841
403.37300, 0.40201
403.49002, 0.41934
404.19216, 0.43231
405.71347, 0.44774
406.29859, 0.45776
407.85334, 0.46659
409.25763, 0.47455
411.33062, 0.48368
413.67110, 0.49448
415.47661, 0.50465
417.48274, 0.51309
419.55155, 0.52202
422.25286, 0.53309
427.71397, 0.54028
433.26729, 0.54577
437.62200, 0.55629
442.29696, 0.56510
449.02905, 0.57079
453.69329, 0.58028
459.31043, 0.58819
467.03401, 0.58702
470.94596, 0.57811
473.77459, 0.56866
474.75759, 0.54696
475.05015, 0.56002
475.67578, 0.55177
478.97045, 0.56838
480.49177, 0.58076
485.00889, 0.59098
490.12674, 0.59705
492.83779, 0.60567
498.63048, 0.61083
506.80543, 0.61050
514.35849, 0.61750
522.30274, 0.61892
528.54179, 0.60922
529.78810, 0.61526
536.23416, 0.61384
538.55235, 0.60365
539.12075, 0.59524
539.95664, 0.58611
540.75909, 0.57575
541.54900, 0.54853
541.56154, 0.53802
541.92933, 0.51862
542.26368, 0.52849
542.51445, 0.51122
542.63147, 0.47999
542.86552, 0.50341
543.28681, 0.47164
543.56766, 0.46298
543.91874, 0.43316
544.26981, 0.41442
544.47042, 0.42346
544.62088, 0.39931
544.73790, 0.37396
544.97195, 0.39035
545.44005, 0.33224
545.55707, 0.36445
545.67409, 0.35541
546.37624, 0.31470
546.47654, 0.29147
546.49326, 0.32295
546.72731, 0.29911
546.84433, 0.26610
546.96136, 0.28238
547.07838, 0.27413
547.54648, 0.22977
547.78053, 0.25547
548.74597, 0.21885
549.06779, 0.20959
549.53588, 0.14328
549.62365, 0.15859
549.65291, 0.16626
549.88696, 0.15157
550.06249, 0.19366
550.20611, 0.18647
550.23803, 0.12718
551.64232, 0.09978
551.99339, 0.01959
552.05722, 0.01197
552.40761, 0.04636
554.33387, 0.00522
561.12125, 0.00008
568.84483, 0.00003
573.75984, 0
