301.310, 0.062
302.022, 0.085
302.375, 0.105
302.932, 0.118
303.303, 0.131
304.127, 0.145
304.643, 0.159
306.189, 0.189
310.352, 0.232
311.253, 0.255
311.960, 0.273
313.109, 0.289
313.815, 0.304
315.052, 0.320
316.289, 0.332
318.144, 0.370
319.690, 0.389
321.236, 0.407
323.091, 0.423
324.637, 0.438
326.801, 0.455
329.522, 0.472
332.057, 0.487
334.840, 0.502
338.241, 0.517
342.261, 0.534
346.589, 0.549
351.227, 0.565
356.174, 0.581
361.121, 0.596
366.068, 0.610
371.324, 0.624
377.199, 0.640
383.382, 0.655
389.566, 0.669
396.059, 0.683
402.861, 0.697
410.282, 0.711
418.630, 0.726
427.287, 0.740
436.563, 0.754
446.766, 0.769
458.206, 0.783
470.882, 0.797
484.796, 0.809
501.801, 0.821
520.971, 0.833
540.140, 0.841
559.310, 0.848
578.480, 0.853
597.649, 0.854
616.819, 0.872
633.515, 0.879
650.211, 0.888
669.381, 0.903
684.101, 0.909
687.932, 0.781
690.278, 0.841
692.351, 0.871
697.533, 0.892
711.037, 0.913
717.895, 0.851
719.778, 0.811
722.340, 0.867
726.500, 0.849
731.944, 0.882
736.474, 0.910
748.306, 0.928
759.028, 0.899
760.417, 0.669
761.518, 0.487
765.278, 0.681
768.056, 0.880
772.917, 0.934
784.474, 0.936
790.278, 0.925
802.950, 0.930
812.500, 0.922
813.889, 0.879
817.369, 0.835
820.485, 0.853
823.862, 0.886
827.778, 0.882
833.387, 0.901
835.723, 0.921
838.197, 0.933
845.833, 0.944
855.511, 0.947
874.681, 0.950
888.594, 0.948
893.438, 0.932
894.572, 0.913
897.222, 0.861
900.000, 0.783
902.778, 0.829
905.556, 0.905
906.944, 0.850
909.722, 0.815
915.278, 0.806
918.056, 0.832
920.833, 0.884
925.000, 0.884
927.778, 0.852
929.840, 0.720
931.250, 0.625
935.385, 0.417
938.889, 0.621
939.031, 0.535
940.278, 0.669
943.056, 0.605
945.139, 0.544
949.814, 0.610
954.245, 0.636
956.306, 0.658
959.192, 0.673
960.017, 0.690
961.941, 0.711
962.593, 0.730
964.654, 0.749
966.510, 0.782
966.973, 0.797
968.056, 0.876
969.444, 0.890
973.565, 0.881
975.851, 0.840
979.167, 0.876
981.041, 0.897
981.660, 0.912
984.442, 0.923
985.988, 0.940
997.119, 0.957
1016.289, 0.961
1035.458, 0.964
1054.628, 0.962
1073.798, 0.958
1091.377, 0.951
1093.443, 0.937
1097.649, 0.922
1099.460, 0.909
1099.769, 0.881
1100.264, 0.844
1100.542, 0.862
